file_path|line_number|function_name|signature|description|inputs|return_type|status
src/reedcms/assets/css/bundler.rs|68|bundle_css|pub fn bundle_css(layout: &str, variant: &str) -> ReedResult<BundleResult>|Bundles and minifies CSS files for specific layout and variant.|layout: &str; variant: &str|ReedResult<BundleResult>|active
src/reedcms/assets/css/bundler.rs|163|bundle_all_css|pub fn bundle_all_css() -> ReedResult<Vec<BundleResult>>|Bundles CSS for all layouts and variants.|None|ReedResult<Vec<BundleResult>>|active
src/reedcms/assets/css/bundler.rs|236|ensure_bundles_exist|pub fn ensure_bundles_exist(layout: &str, session_hash: &str) -> ReedResult<()>|Checks if bundles exist for layout, generates if missing.|layout: &str; session_hash: &str|ReedResult<()>|active
src/reedcms/assets/js/resolver.rs|17|Module|pub struct Module|Represents a JavaScript module with path, content, and dependencies.|None|struct|active
src/reedcms/assets/js/resolver.rs|37|DependencyResolver|pub struct DependencyResolver|Resolves JavaScript module dependencies for ES6 and CommonJS.|None|struct|active
src/reedcms/assets/js/resolver.rs|53|DependencyResolver::new|pub fn new<P: AsRef<Path>>(base_path: P) -> Self|Creates new dependency resolver with base path.|base_path: P|Self|active
src/reedcms/assets/js/resolver.rs|71|DependencyResolver::add_entry|pub fn add_entry(&mut self, path: &str, content: &str) -> ReedResult<()>|Adds entry point module to resolver.|path: &str; content: &str|ReedResult<()>|active
src/reedcms/assets/js/resolver.rs|94|DependencyResolver::resolve|pub fn resolve(&mut self) -> ReedResult<Vec<Module>>|Resolves all dependencies and returns modules in topological order.|None|ReedResult<Vec<Module>>|active
src/reedcms/assets/js/resolver.rs|242|parse_imports|pub fn parse_imports(content: &str) -> ReedResult<Vec<String>>|Parses import statements from JavaScript (ES6 and CommonJS).|content: &str|ReedResult<Vec<String>>|active
src/reedcms/assets/js/resolver.rs|290|resolve_import_path|pub fn resolve_import_path(current_path: &str, import_path: &str, base_path: &Path) -> ReedResult<String>|Resolves import path relative to importing file.|current_path: &str; import_path: &str; base_path: &Path|ReedResult<String>|active
src/reedcms/assets/js/minifier.rs|45|minify_js|pub fn minify_js(js: &str) -> ReedResult<String>|Minifies JavaScript with 50-60% size reduction.|js: &str|ReedResult<String>|active
src/reedcms/assets/js/minifier.rs|255|calculate_reduction|pub fn calculate_reduction(original_size: usize, minified_size: usize) -> u32|Calculates size reduction percentage.|original_size: usize; minified_size: usize|u32|active
src/reedcms/assets/js/tree_shake.rs|56|tree_shake|pub fn tree_shake(js: &str, modules: &[Module]) -> ReedResult<String>|Performs tree shaking to remove unused exports (~20% reduction).|js: &str; modules: &[Module]|ReedResult<String>|active
src/reedcms/assets/js/tree_shake.rs|208|parse_exports|pub fn parse_exports(content: &str) -> ReedResult<Vec<String>>|Parses export statements from JavaScript.|content: &str|ReedResult<Vec<String>>|active
src/reedcms/assets/js/tree_shake.rs|265|parse_import_names|pub fn parse_import_names(content: &str) -> ReedResult<Vec<String>>|Parses imported names from JavaScript.|content: &str|ReedResult<Vec<String>>|active
src/reedcms/assets/js/bundler.rs|20|BundleResult|pub struct BundleResult|JS bundle result with size statistics.|None|struct|active
src/reedcms/assets/js/bundler.rs|70|bundle_js|pub fn bundle_js(layout: &str, variant: &str) -> ReedResult<BundleResult>|Bundles and minifies JavaScript for specific layout.|layout: &str; variant: &str|ReedResult<BundleResult>|active
src/reedcms/assets/js/bundler.rs|190|bundle_all_js|pub fn bundle_all_js() -> ReedResult<Vec<BundleResult>>|Bundles JavaScript for all layouts.|None|ReedResult<Vec<BundleResult>>|active
src/reedcms/assets/js/bundler.rs|286|write_js_file|pub fn write_js_file(path: &str, content: &str) -> ReedResult<()>|Writes JavaScript file to disk.|path: &str; content: &str|ReedResult<()>|active
src/reedcms/assets/js/bundler.rs|315|ensure_bundles_exist|pub fn ensure_bundles_exist(layout: &str, session_hash: &str) -> ReedResult<()>|Checks if JS bundle exists, generates if missing.|layout: &str; session_hash: &str|ReedResult<()>|active
src/reedcms/assets/server/compression.rs|28|compress_gzip|pub fn compress_gzip(data: &[u8]) -> ReedResult<Vec<u8>>|Compresses data using gzip algorithm.|data: &[u8]|ReedResult<Vec<u8>>|active
src/reedcms/assets/server/compression.rs|57|compress_brotli|pub fn compress_brotli(data: &[u8]) -> ReedResult<Vec<u8>>|Compresses data using Brotli algorithm.|data: &[u8]|ReedResult<Vec<u8>>|active
src/reedcms/assets/server/compression.rs|92|CompressionMethod|pub enum CompressionMethod|Compression method enum (Gzip, Brotli).|None|enum|active
src/reedcms/assets/server/compression.rs|97|get_compression_method|pub fn get_compression_method(accept_encoding: &str) -> Option<CompressionMethod>|Determines best compression method from Accept-Encoding header.|accept_encoding: &str|Option<CompressionMethod>|active
src/reedcms/assets/server/compression.rs|118|compress_with_method|pub fn compress_with_method(data: &[u8], method: CompressionMethod) -> ReedResult<Vec<u8>>|Compresses data using specified compression method.|data: &[u8]; method: CompressionMethod|ReedResult<Vec<u8>>|active
src/reedcms/assets/server/static_server.rs|32|generate_etag|pub fn generate_etag(path: &Path) -> ReedResult<String>|Generates ETag from file metadata (mtime + size).|path: &Path|ReedResult<String>|active
src/reedcms/assets/server/static_server.rs|70|detect_mime_type|pub fn detect_mime_type(path: &Path) -> &'static str|Detects MIME type from file extension.|path: &Path|&'static str|active
src/reedcms/assets/server/static_server.rs|108|get_cache_control|pub fn get_cache_control(path: &Path) -> &'static str|Determines Cache-Control header based on file type.|path: &Path|&'static str|active
src/reedcms/assets/server/static_server.rs|129|validate_path|pub fn validate_path(requested_path: &str, base_dir: &str) -> ReedResult<PathBuf>|Prevents directory traversal attacks by validating path.|requested_path: &str; base_dir: &str|ReedResult<PathBuf>|active
src/reedcms/assets/server/static_server.rs|171|serve_static_asset|pub async fn serve_static_asset(req: &HttpRequest, file_path: &str, base_dir: &str) -> ReedResult<HttpResponse>|Serves static asset with compression and caching support.|req: &HttpRequest; file_path: &str; base_dir: &str|ReedResult<HttpResponse>|active
src/reedcms/assets/server/precompress.rs|28|discover_compressible_assets|pub fn discover_compressible_assets(base_dir: &str) -> ReedResult<Vec<PathBuf>>|Discovers all compressible assets in a directory recursively.|base_dir: &str|ReedResult<Vec<PathBuf>>|active
src/reedcms/assets/server/precompress.rs|75|precompress_asset|pub fn precompress_asset(path: &Path) -> ReedResult<()>|Pre-compresses a single asset with both gzip and brotli.|path: &Path|ReedResult<()>|active
src/reedcms/assets/server/precompress.rs|186|precompress_all_assets|pub fn precompress_all_assets(base_dir: &str) -> ReedResult<usize>|Pre-compresses all assets in a directory.|base_dir: &str|ReedResult<usize>|active
src/reedcms/assets/server/precompress.rs|212|clean_precompressed_assets|pub fn clean_precompressed_assets(base_dir: &str) -> ReedResult<usize>|Cleans all pre-compressed files in a directory.|base_dir: &str|ReedResult<usize>|active
src/reedcms/assets/server/routes.rs|17|serve_css|pub async fn serve_css(req: HttpRequest, path: web::Path<String>) -> HttpResponse|Handler for serving CSS bundles.|req: HttpRequest; path: web::Path<String>|HttpResponse|active
src/reedcms/assets/server/routes.rs|31|serve_js|pub async fn serve_js(req: HttpRequest, path: web::Path<String>) -> HttpResponse|Handler for serving JS bundles.|req: HttpRequest; path: web::Path<String>|HttpResponse|active
src/reedcms/assets/server/routes.rs|45|serve_image|pub async fn serve_image(req: HttpRequest, path: web::Path<String>) -> HttpResponse|Handler for serving images.|req: HttpRequest; path: web::Path<String>|HttpResponse|active
src/reedcms/assets/server/routes.rs|59|serve_font|pub async fn serve_font(req: HttpRequest, path: web::Path<String>) -> HttpResponse|Handler for serving fonts.|req: HttpRequest; path: web::Path<String>|HttpResponse|active
src/reedcms/assets/server/routes.rs|73|serve_source_map|pub async fn serve_source_map(req: HttpRequest, path: web::Path<String>) -> HttpResponse|Handler for serving source maps.|req: HttpRequest; path: web::Path<String>|HttpResponse|active
src/reedcms/assets/server/routes.rs|92|configure_static_routes|pub fn configure_static_routes(cfg: &mut web::ServiceConfig)|Configures all static asset routes for Actix-Web application.|cfg: &mut web::ServiceConfig|None|active
src/reedcms/build/compiler.rs|38|build_release|pub fn build_release() -> ReedResult<BuildInfo>|Compiles ReedCMS binary for release with LTO and optimisations.|None|ReedResult<BuildInfo>|active
src/reedcms/build/compiler.rs|135|clean_previous_builds|fn clean_previous_builds() -> ReedResult<()>|Cleans previous build artefacts.|None|ReedResult<()>|active
src/reedcms/build/compiler.rs|159|run_cargo_build|fn run_cargo_build() -> ReedResult<()>|Runs cargo build with release profile.|None|ReedResult<()>|active
src/reedcms/build/compiler.rs|192|should_use_upx|fn should_use_upx() -> bool|Checks if UPX compression should be used.|None|bool|active
src/reedcms/build/compiler.rs|208|compress_with_upx|fn compress_with_upx(binary_path: &str) -> ReedResult<usize>|Compresses binary with UPX.|binary_path: &str|ReedResult<usize>|active
src/reedcms/build/compiler.rs|242|calculate_sha256|fn calculate_sha256(path: &str) -> ReedResult<String>|Calculates SHA256 checksum of binary.|path: &str|ReedResult<String>|active
src/reedcms/build/compiler.rs|262|calculate_md5|fn calculate_md5(path: &str) -> ReedResult<String>|Calculates MD5 checksum of binary.|path: &str|ReedResult<String>|active
src/reedcms/build/compiler.rs|273|BuildInfo|pub struct BuildInfo|Build information structure.|None|struct|active
src/reedcms/build/compiler.rs|295|write_build_info|fn write_build_info(info: &BuildInfo) -> ReedResult<()>|Writes build info to JSON file.|info: &BuildInfo|ReedResult<()>|active
src/reedcms/build/packager.rs|35|package_release|pub fn package_release(build_info: &BuildInfo) -> ReedResult<PackageInfo>|Packages release binary with assets.|build_info: &BuildInfo|ReedResult<PackageInfo>|active
src/reedcms/build/packager.rs|118|copy_dir_recursive|fn copy_dir_recursive(src: &str, dst: &str) -> ReedResult<()>|Recursively copies directory.|src: &str; dst: &str|ReedResult<()>|active
src/reedcms/build/packager.rs|167|create_tar_gz_archive|fn create_tar_gz_archive(package_name: &str, package_dir: &str) -> ReedResult<String>|Creates tar.gz archive.|package_name: &str; package_dir: &str|ReedResult<String>|active
src/reedcms/build/packager.rs|200|calculate_archive_sha256|fn calculate_archive_sha256(path: &str) -> ReedResult<String>|Calculates SHA256 checksum of archive.|path: &str|ReedResult<String>|active
src/reedcms/build/packager.rs|222|PackageInfo|pub struct PackageInfo|Package information structure.|None|struct|active
src/reedcms/build/version.rs|18|get_version|pub fn get_version() -> &'static str|Gets current ReedCMS version.|None|&'static str|active
src/reedcms/build/version.rs|37|get_build_metadata|pub fn get_build_metadata() -> BuildMetadata|Gets full build metadata.|None|BuildMetadata|active
src/reedcms/build/version.rs|62|get_version_with_suffix|pub fn get_version_with_suffix(suffix: Option<&str>) -> String|Gets version with optional build suffix.|suffix: Option<&str>|String|active
src/reedcms/build/version.rs|81|parse_version|pub fn parse_version(version: &str) -> Option<(u32, u32, u32)>|Parses semantic version into components.|version: &str|Option<(u32, u32, u32)>|active
src/reedcms/build/version.rs|101|is_compatible|pub fn is_compatible(version_a: &str, version_b: &str) -> bool|Checks if version is compatible with another version.|version_a: &str; version_b: &str|bool|active
src/reedcms/build/version.rs|111|BuildMetadata|pub struct BuildMetadata|Build metadata structure.|None|struct|active
src/reedcms/build/version.rs|127|full_version|pub fn full_version(&self) -> String|Gets full version string with package name.|None|String|active
src/reedcms/build/version.rs|141|build_info_string|pub fn build_info_string(&self) -> String|Gets build information as formatted string.|None|String|active
src/reedcms/build/pipeline.rs|17|BuildMode|pub enum BuildMode|Build mode enum (Full/Incremental).|None|enum|active
src/reedcms/build/pipeline.rs|24|BuildReport|pub struct BuildReport|Build report structure with metrics.|None|struct|active
src/reedcms/build/pipeline.rs|38|new|pub fn new() -> Self|Creates new empty build report.|None|BuildReport|active
src/reedcms/build/pipeline.rs|53|calculate_totals|pub fn calculate_totals(&mut self)|Calculates totals from bundle data.|None|None|active
src/reedcms/build/pipeline.rs|112|run_pipeline|pub fn run_pipeline(mode: BuildMode) -> ReedResult<BuildReport>|Runs complete asset build pipeline.|mode: BuildMode|ReedResult<BuildReport>|active
src/reedcms/build/pipeline.rs|207|run_full_build|pub fn run_full_build() -> ReedResult<BuildReport>|Convenience function for full build.|None|ReedResult<BuildReport>|active
src/reedcms/build/pipeline.rs|217|run_incremental_build|pub fn run_incremental_build() -> ReedResult<BuildReport>|Convenience function for incremental build.|None|ReedResult<BuildReport>|active
src/reedcms/build/pipeline.rs|231|clean_public_directory|pub(crate) fn clean_public_directory() -> ReedResult<()>|Cleans and recreates public directory.|None|ReedResult<()>|active
src/reedcms/build/cache_bust.rs|15|AssetManifest|pub struct AssetManifest|Asset manifest with original->hashed mappings.|None|struct|active
src/reedcms/build/cache_bust.rs|21|new|pub fn new() -> Self|Creates new empty manifest.|None|AssetManifest|active
src/reedcms/build/cache_bust.rs|40|generate_cache_busting_manifest|pub fn generate_cache_busting_manifest() -> ReedResult<AssetManifest>|Generates cache-busted filenames with content hashing.|None|ReedResult<AssetManifest>|active
src/reedcms/build/cache_bust.rs|83|process_directory|pub(crate) fn process_directory(dir: &str, manifest: &mut AssetManifest) -> ReedResult<()>|Processes directory for cache busting.|dir: &str; manifest: &mut AssetManifest|ReedResult<()>|active
